name,sex
romello,1
romeo,1
romie,1
romola,0
romona,0
romonda,0
romy,0
ron,1
rona,0
ronal,1
ronald,0
ronald,1
ronalda,0
ronaldo,1
ronan,1
ronda,0
rondal,1
ronen,1
roni,0
roni,1
ronica,0
ronin,1
ronna,0
ronni,0
ronnica,0
ronnie,0
ronnie,1
ronny,0
ronny,1
roobbie,0
roosevelt,1
rora,0
rori,0
rorie,0
rory,0
rory,1
ros,0
rosa,0
rosa,1
rosabel,0
rosabella,0
rosabelle,0
rosalee,0
rosaleen,0
rosalia,0
rosalie,0
rosalind,0
rosalinda,0
rosalinde,0
rosaline,0
rosalyn,0
rosalynd,0
rosamond,0
rosamund,0
rosana,0
rosann,0
rosanna,0
rosanne,0
rosaria,0
rosario,0
rosario,1
rosco,1
roscoe,1
rose,0
rose,1
roseann,0
roseanna,0
roseanne,0
roselia,0
roselin,0
roseline,0
rosella,0
roselle,0
roselyn,0
rosemaria,0
rosemarie,0
rosemary,0
rosemonde,0
rosena,0
rosendo,1
rosene,0
rosetta,0
rosette,0
rosevelt,1
rosey,0
roshelle,0
rosia,0
rosie,0
rosina,0
rosita,0
roslyn,0
rosmunda,0
ross,1
rossie,0
rossie,1
roswell,1
rosy,0
roth,1
rourke,1
row,0
rowan,0
rowan,1
rowe,0
rowena,0
rowland,1
roxana,0
roxane,0
roxann,0
roxanna,0
roxanne,0
roxi,0
roxie,0
roxine,0
roxy,0
roy,0
roy,1
royal,1
royce,1
roz,0
rozalie,0
rozalin,0
rozamond,0
rozanna,0
rozanne,0
roze,0
rozele,0
rozella,0
rozelle,0
rozina,0
rube,1
ruben,1
rubetta,0
rubi,0
rubia,0
rubie,0
rubin,1
rubina,0
ruby,0
ruby,1
rubye,0
rudd,1
ruddie,1
ruddy,1
rudie,1
rudiger,1
rudolf,1
rudolfo,1
rudolph,1
rudy,1
rudyard,1
rueben,1
ruel,1
ruella,0
rufe,1
ruffin,1
ruffus,1
rufus,1
ruie,0
rupert,1
ruperta,0
ruperto,1
rush,1
russ,1
russel,1
russell,1
rustie,1
rustin,1
rusty,1
rutger,1
ruth,0
ruth,1
rutha,0
ruthann,0
ruthanne,0
ruthe,0
rutherford,1
ruthi,0
ruthie,0
ruthy,0
rutledge,1
rutter,1
ryan,0
ryan,1
ryann,0
rycca,0
ryder,1
ryker,1
rylan,1
ryland,1
rylee,0
rylee,1
ryleigh,0
ryley,1
rylie,0
ryne,1
saba,0
sabastian,1
sabina,0
sabine,0
sable,0
sabra,0
sabrina,0
sacha,0
sada,0
sade,0
sadella,0
sadie,0
sadye,0
sage,0
sage,1
saige,0
saint,1
sal,0
sal,1
salem,1
salena,0
salim,1
salina,0
sallee,0
salli,0
sallie,0
sally,0
sallyann,0
sallyanne,0
salma,0
salman,1
salmon,1
salome,0
salomo,1
salomon,1
salomone,1
salvador,1
salvatore,1
salvidor,1
sam,0
sam,1
samantha,0
samantha,1
samara,0
samaria,0
samatha,0
samie,1
samir,1
samira,0
sammie,0
sammie,1
sammy,0
sammy,1
sampson,1
samson,1
samual,1
samuel,1
samuela,0
samuele,1
samuella,0
sanaa,0
sanai,0
sancho,1
sande,0
sander,1
sanders,1
sanderson,1
sandi,0
sandie,0
sandor,1
sandra,0
sandra,1
sandro,1
sandy,0
sandy,1
sandye,0
sanford,1
saniya,0
saniyah,0
sanjuana,0
sanjuanita,0
sannie,0
sanson,1
sansone,1
santa,0
santana,0
santana,1
santiago,1
santina,0
santino,1
santo,1
santos,0
santos,1
sapphira,0
sapphire,0
sara,0
saraann,0
sarah,0
sarah,1
sarahi,0
sarai,0
sarajane,0
saree,0
sarena,0
sarene,0
sarette,0
sarge,1
sargent,1
sari,0
sariah,0
sarina,0
sarine,0
sarita,0
sarrah,0
sascha,0
sascha,1
sasha,0
sasha,1
sashenka,0
saudra,0
saul,1
sauncho,1
saunder,1
saunders,1
saunderson,1
saundra,0
saundra,1
savana,0
savanah,0
savanna,0
savannah,0
saverio,1
savilla,0
savina,0
savion,1
savon,1
saw,1
sawyer,1
sawyere,1
sax,1
saxe,1
saxon,1
say,1
sayer,1
sayers,1
sayre,0
sayre,1
sayres,1
scarface,1
scarlet,0
scarlett,0
schley,1
schroeder,1
schuyler,1
scot,1
scott,0
scott,1
scotti,1
scottie,1
scotty,0
scotty,1
seaborn,1
seamus,1
sean,0
sean,1
seana,0
sebastian,1
sebastiano,1
sebastien,1
sebrina,0
secunda,0
sedrick,1
see,1
seka,0
sela,0
selah,0
selby,1
seldon,1
selena,0
selene,0
selestina,0
selia,0
selie,0
selig,1
selina,0
selinda,0
seline,0
sella,0
selle,0
selma,0
selmer,1
semaj,1
sena,0
seneca,1
senora,0
sephira,0
serena,0
serene,0
serenity,0
serge,1
sergeant,1
sergei,1
sergent,1
sergio,1
serina,0
seth,1
severo,1
severt,1
seward,1
seymour,1
shad,1
shade,1
shadow,1
shae,0
shafter,1
shaina,0
shaine,0
shaine,1
shakira,0
shalna,0
shalne,0
shalom,1
shalon,0
shalonda,0
shamar,1
shameka,0
shamika,0
shamit,0
shamus,1
shan,1
shana,0
shanae,0
shanan,1
shanda,0
shandee,0
shandie,0
shandra,0
shandy,0
shane,0
shane,1
shaneka,0
shanell,0
shanelle,0
shanequa,0
shani,0
shania,0
shanice,0
shanie,0
shaniece,0
shanika,0
shaniqua,0
shanita,0
shaniya,0
shanna,0
shannah,0
shannan,0
shannan,1
shannen,0
shannon,0
shannon,1
shanon,0
shanon,1
shanta,0
shante,0
shantee,0
shantel,0
shantell,0
shaquan,1
shaquana,0
shaquille,1
shaquita,0
shara,0
sharai,0
shardae,0
sharday,0
sharde,0
sharee,0
sharen,0
shari,0
sharia,0
sharie,0
sharif,1
sharita,0
sharity,0
sharl,0
sharla,0
sharleen,0
sharlene,0
sharline,0
sharman,0
sharna,0
sharon,0
sharon,1
sharona,0
sharonda,0
sharra,0
sharron,0
sharyl,0
sharyn,0
shasta,0
shatara,0
shaughn,1
shaun,0
shaun,1
shauna,0
shaunna,0
shavon,0
shavonne,0
shaw,1
shawanda,0
shawn,0
shawn,1
shawna,0
shawnda,0
shawnee,0
shawnna,0
shawnte,0
shay,0
shay,1
shayla,0
shaylah,0
shaylee,0
shaylyn,0
shaylynn,0
shayna,0
shayne,0
shayne,1
shea,0
shea,1
sheba,0
shedrick,1
sheela,0
sheelagh,0
sheelah,0
sheena,0
sheeree,0
sheff,1
sheffie,1
sheffield,1
sheffy,1
sheila,0
sheilah,0
sheilakathryn,0
shel,0
shela,0
shelagh,0
shelba,0
shelbi,0
shelbie,0
shelby,0
shelby,1
shelden,1
sheldon,1
shelia,0
shell,0
shell,1
shelley,0
shelley,1
shelli,0
shellie,0
shellie,1
shelly,0
shelly,1
shelton,1
shelva,0
shelvia,0
shelvie,0
shem,1
shemar,1
shena,0
shenna,0
shep,1
shepard,1
shepherd,1
sheppard,1
shepperd,1
sher,0
sheree,0
sheri,0
sheridan,0
sheridan,1
sherie,0
sheril,0
sherill,0
sherilyn,0
sherita,0
sherline,0
sherlock,1
sherlocke,1
sherlyn,0
sherman,1
sheron,0
sherree,0
sherri,0
sherrie,0
sherrill,0
sherrill,1
sherron,0
sherry,0
sherryl,0
sherwin,1
sherwood,1
sherwynd,1
sherye,0
sheryl,0
sheryll,0
sheyla,0
shianne,0
shiela,0
shiloh,0
shilpa,0
shimon,1
shina,0
shir,0
shira,0
shirah,0
shirl,0
shirlee,0
shirleen,0
shirlene,0
shirley,0
shirley,1
shirleyann,0
shirlie,0
shirline,0
shlomo,1
shoji,1
sholom,1
shon,1
shona,0
shonda,0
shonna,0
shorty,1
shoshana,0
shoshanna,0
shoshie,0
shreya,0
shumeet,1
shurlock,1
shurlocke,1
shurwood,1
shyann,0
shyanne,0
shyheim,1
shyla,0
si,1
siana,0
sianna,0
sib,0
sibbie,0
sibby,0
sibeal,0
sibel,0
sibella,0
sibelle,0
sibilla,0
sibley,0
sibyl,0
sibyl,1
sibylla,0
sibylle,0
sid,1
siddhartha,1
siddie,0
sidnee,1
sidney,0
sidney,1
sidoney,0
sidonia,0
sidonnie,0
sie,1
siegfried,1
siena,0
sienna,0
sierra,0
siffre,1
sig,1
sigfrid,1
sigfried,1
sigmund,1
signa,0
signe,0
sigrid,0
sigurd,1
silas,1
sile,0
sileas,0
silva,0
silvain,1
silvan,1
silvana,0
silvano,1
silvanus,1
silver,1
silvester,1
silvia,0
silvie,0
silvio,1
sim,1
simeon,1
simmie,1
simmonds,1
simon,1
simona,0
simone,0
simone,1
simonette,0
simonne,0
simpson,1
sina,0
sincere,1
sinclair,1
sinclare,1
sinda,0
sindee,0
sinead,0
sing,1
siobhan,0
sioux,0
siouxie,0
sisely,0
sisile,0
sissie,0
sissy,0
sister,0
sivert,1
siward,1
skell,1
skelly,1
skip,1
skipp,1
skipper,1
skippie,1
skippy,1
skipton,1
sky,0
sky,1
skye,0
skye,1
skyla,0
skylar,0
skylar,1
skyler,0
skyler,1
slade,1
slim,1
sloan,1
sloane,0
sloane,1
sly,1
smith,1
smitty,1
socorro,0
socrates,1
sofia,0
sofie,0
sol,1
solange,0
soledad,0
sollie,1
solly,1
soloman,1
solomon,1
solon,1
somer,0
somerset,1
sommer,0
son,1
sondra,0
sonia,0
sonja,0
sonji,0
sonni,0
sonnie,0
sonnie,1
sonnnie,0
sonny,0
sonny,1
sonya,0
sophey,0
sophi,0
sophia,0
sophie,0
sophronia,0
sorcha,0
soren,1
sosanna,0
sparky,1
spence,1
spencer,1
spense,1
spenser,1
spike,1
spiro,1
spiros,1
spring,0
spud,1
spurgeon,1
squire,1
srinivas,1
stace,0
stacee,0
stacey,0
stacey,1
staci,0
stacia,0
stacie,0
stacy,0
stacy,1
stafani,0
staffard,1
stafford,1
staford,1
stan,1
standford,1
stanfield,1
stanford,1
stanislaus,1
stanislaw,1
stanleigh,1
stanley,1
stanly,1
stanton,1
stanwood,1
star,0
starla,0
starlene,0
starlin,0
starling,1
starr,0
stasia,0
stavros,1
stearn,1
stearne,1
stefa,0
stefan,1
stefani,0
stefania,0
stefanie,0
stefano,1
steffane,0
steffen,1
steffi,0
steffie,0
stella,0
stepha,0
stephaine,0
stephan,1
stephana,0
stephani,0
stephania,0
stephanie,0
stephanie,1
stephannie,0
stephanus,1
stephany,0
stephen,1
stephenie,0
stephi,0
stephie,0
stephine,0
stephon,1
sterling,1
stern,1
sterne,1
stesha,0
stetson,1
stevan,1
stevana,0
steve,1
steven,0
steven,1
stevena,0
stevie,0
stevie,1
stevy,1
stew,1
steward,1
stewart,1
stig,1
stillman,1
stillmann,1
sting,1
stinky,1
stirling,1
stoddard,0
stone,1
stonewall,1
stoney,1
storey,0
storm,0
storm,1
stormi,0
stormie,0
stormy,0
stu,1
stuart,1
sturgis,1
sudie,0
sue,0
sueelle,0
suellen,0
sukey,0
suki,0
sula,0
sullivan,1
sully,1
summer,0
sumner,1
sunday,0
sunny,0
sunny,1
sunshine,0
susan,0
susan,1
susana,0
susanetta,0
susann,0
susanna,0
susannah,0
susanne,0
susette,0
susi,0
susie,0
susie,1
sussi,0
sussie,0
susy,0
sutherland,1
sutton,1
suzan,0
suzann,0
suzanna,0
suzanne,0
suzetta,0
suzette,0
suzi,0
suzie,0
suzy,0
suzzy,0
sven,1
swen,1
sybil,0
sybila,0
sybilla,0
sybille,0
syble,0
sybyl,0
syd,1
sydel,0
sydell,0
sydelle,0
sydnee,0
sydney,0
sydney,1
sydni,0
sydnie,0
syed,1
sylva,0
sylvan,1
sylvania,0
sylvanus,1
sylvester,1
sylvia,0
sylvie,0
symone,0
syreeta,0
tab,1
tabatha,0
tabb,1
tabbatha,0
tabbi,0
tabbie,0
tabbie,1
tabbitha,0
tabby,0
tabby,1
taber,1
tabetha,0
tabina,0
tabitha,0
tabor,1
tad,1
tadd,1
taddeo,1
taddeus,1
tadeas,1
taffy,0
taft,1
tahj,1
tai,0
tailor,1
taina,0
tait,1
taite,1
taj,1
taja,0
takisha,0
tal,1
talan,1
talbert,1
talbot,1
talen,1
talia,0
taliyah,0
tallia,0
tallie,0
tallie,1
tally,0
tally,1
talmadge,1
talmage,1
talon,1
talya,0
talyah,0
tam,1
tamala,0
tamar,0
tamara,0
tamarah,0
tamarra,0
tamas,1
tamatha,0
tambra,0
tameka,0
tamekia,0
tamela,0
tamera,0
tami,0
tamia,0
tamica,0
tamie,0
tamika,0
tamiko,0
tamisha,0
tamma,0
tammara,0
tammi,0
tammie,0
tammie,1
tammy,0
tammy,1
tamra,0
tamya,0
tan,1
tana,0
tandi,0
tandie,0
tandy,0
tandy,1
tanesha,0
tangela,0
tani,0
tania,0
tanika,0
tanisha,0
taniya,0
taniyah,0
tanja,0
tann,1
tanner,1
tanney,1
tannie,1
tanny,1
tansy,0
tanya,0
tara,0
tarah,0
tari,0
tarik,1
tariq,1
tarra,0
tarrah,0
tarrance,1
tarrant,1
tarsha,0
taryn,0
tarzan,1
tasha,0
tashina,0
tasia,0
tate,0
tate,1
tatia,0
tatiana,0
tatiania,0
tatianna,0
tatsuo,1
tatum,0
tatyana,0
tatyanna,0
taurean,1
taurus,1
tavares,1
tavaris,1
tavian,1
tavion,1
tavon,1
tawana,0
tawanda,0
tawanna,0
tawny,0
tawnya,0
tawsha,0
taya,0
tayla,0
tayler,0
tayler,1
taylor,0
taylor,1
tayshaun,1
tea,0
teador,1
teagan,0
teagan,1
teane,0
ted,0
ted,1
tedd,1
tedda,0
teddi,0
teddie,0
teddie,1
teddy,0
teddy,1
tedi,0
tedie,1
tedman,1
tedmund,1
tedra,0
tedrick,1
teela,0
teena,0
tegan,1
tella,0
telly,1
temp,1
tempie,0
temple,1
templeton,1
tena,0
tenika,0
tenisha,0
tennessee,0
tennie,0
tennille,0
teodoor,1
teodor,1
teodora,0
teodorico,1
teodoro,1
tera,0
terance,1
terell,1
terence,1
terencio,1
teresa,0
teresaanne,0
terese,0
teresina,0
teresita,0
teressa,0
teri,0
teriann,0
terina,0
terra,0
terrance,1
terrel,1
terrell,1
terrence,1
terri,0
terri,1
terrianne,0
terrie,0
terrijo,0
terrill,1
terry,0
terry,1
terrye,0
tersina,0
teryl,0
terza,0
tess,0
tessa,0
tessi,0
tessie,0
tessy,0
tevin,1
tex,1
texanna,0
texas,0
texie,0
thacher,1
thad,1
thaddeus,1
thaddius,1
thaddus,1
thadeus,1
thain,1
thaine,1
thalia,0
thane,1
tharen,1
thatch,1
thatcher,1
thaxter,1
thayne,1
thea,0
theada,0
theadora,0
theadore,1
thebault,1
theda,0
thedore,1
thedric,1
thedrick,1
thekla,0
thelma,0
thelma,1
theo,0
theo,1
theobald,1
theodis,1
theodocia,0
theodor,1
theodora,0
theodore,1
theodoric,1
theodosia,0
theola,0
theophile,1
theophyllus,1
theresa,0
theresamarie,0
therese,0
theresia,0
theresina,0
theresita,0
theressa,0
therine,0
therman,1
theron,1
theta,0
thia,0
thibaud,1
thibaut,1
thom,1
thomas,0
thomas,1
thomasa,0
thomasin,0
thomasina,0
thomasine,0
thompson,1
thor,1
thora,0
thorn,1
thorndike,1
thornie,1
thornton,1
thorny,1
thorpe,1
thorstein,1
thorsten,1
thorvald,1
thorwald,1
thos,1
thresa,0
thurlow,1
thurman,1
thursa,0
thurstan,1
thurston,1
thyra,0
tia,0
tiana,0
tianna,0
tiara,0
tiarra,0
tibold,1
tiebold,1
tiebout,1
tiena,0
tiera,0
tierney,0
tierra,0
tiertza,0
tiesha,0
tiff,0
tiffani,0
tiffanie,0
tiffany,0
tiffany,1
tiffi,0
tiffie,0
tiffy,0
tilda,0
tilden,1
tildi,0
tildie,0
tildy,0
tiler,1
tilla,0
tillie,0
tillman,1
tilly,0
tilman,1
tim,0
tim,1
timi,0
timmi,0
timmie,0
timmie,1
timmothy,1
timmy,0
timmy,1
timothea,0
timothee,1
timotheus,1
timothy,0
timothy,1
tina,0
tina,1
tine,0
tiney,0
tinie,0
tinnie,0
tiny,0
tiphani,0
tiphanie,0
tiphany,0
tirrell,1
tisa,0
tish,0
tisha,0
tishie,0
tito,1
titos,1
titus,1
tobe,0
tobe,1
tobey,0
tobi,0
tobiah,1
tobias,1
tobie,0
tobie,1
tobin,1
tobit,1
toby,0
toby,1
tobye,0
toccara,0
tod,1
todd,1
toddie,1
toddy,1
toinette,0
toivo,1
tolbert,1
tollie,1
tom,0
tom,1
toma,0
toma,1
tomas,1
tomasa,0
tomasina,0
tomasine,0
tome,1
tomeka,0
tomi,0
tomie,1
tomika,0
tomiko,0
tomkin,1
tomlin,1
tommi,0
tommie,0
tommie,1
tommy,0
tommy,1
tonda,0
toney,1
toni,0
tonia,0
tonie,0
tonja,0
tonnie,1
tony,0
tony,1
tonya,0
tootsie,0
tore,1
torey,0
torey,1
tori,0
toriano,1
torie,0
torin,1
torr,1
torrance,1
torre,1
torrence,1
torrey,1
torrie,0
torrin,1
torry,1
tory,0
tory,1
tosha,0
toshiko,0
toshio,1
tova,0
tove,0
towanda,0
town,1
towney,1
townie,1
townsend,1
towny,1
toy,1
toya,0
trace,0
trace,1
tracee,0
tracey,0
tracey,1
traci,0
tracie,0
tracie,1
tracy,0
tracy,1
trae,1
traver,1
travers,1
travis,1
travon,1
tray,1
trayvon,1
tre,1
treasure,0
treena,0
tremain,1
tremaine,1
tremayne,1
trena,0
trenna,0
trent,1
trenten,1
trenton,1
tresa,0
trescha,0
tressa,0
tressie,0
trev,1
treva,0
trevar,1
trever,1
trevin,1
trevion,1
trevon,1
trevor,1
trey,1
treyton,1
treyvon,1
tricia,0
trilby,0
trina,0
trinidad,0
trinidad,1
trinity,0
trinity,1
trip,1
tripp,1
trish,0
trisha,0
trista,0
tristan,0
tristan,1
tristen,0
tristen,1
tristian,1
tristin,1
triston,1
trix,0
trixi,0
trixie,0
trixy,0
troy,0
troy,1
truda,0
trude,0
trudey,0
trudi,0
trudie,0
trudy,0
true,1
trula,0
trumaine,1
truman,1
trystan,1
tuan,1
tuck,1
tucker,1
tuckie,1
tucky,1
tudor,1
tuesday,0
tula,0
tull,1
tulley,1
tully,1
turner,1
twila,0
twyla,0
ty,1
tybalt,1
tybi,0
tybie,0
tye,1
tyesha,0
tyler,0
tyler,1
tylor,1
tymon,1
tymothy,1
tynan,1
tyne,0
tyquan,1
tyra,0
tyree,1
tyreek,1
tyreese,1
tyrek,1
tyreke,1
tyrel,1
tyrell,1
tyrese,1
tyrik,1
tyrin,1
tyriq,1
tyrique,1
tyron,1
tyrone,1
tyrus,1
tyshawn,1
tyson,1
udale,1
udall,1
udell,1
ugo,1
ula,0
ulberto,1
uli,1
ulick,1
ulises,1
ulla,0
ulric,1
ulrica,0
ulrich,1
ulrick,1
ulrika,0
ulrike,0
ulysses,1
umberto,1
umeko,0
una,0
unique,0
unknown,0
unknown,1
unnamed,1
upton,1
ura,0
urbain,1
urban,1
urbano,1
urbanus,1
uri,1
uriah,1
uriel,1
urijah,1
ursa,0
ursala,0
ursola,0
urson,1
ursula,0
ursulina,0
ursuline,0
uta,0
vachel,1
vaclav,1
vada,0
vail,1
val,0
val,1
valaree,0
valaria,0
valarie,0
valdemar,1
vale,0
vale,1
valeda,0
valencia,0
valene,0
valenka,0
valentia,0
valentin,1
valentina,0
valentine,0
valentine,1
valentino,1
valera,0
valeria,0
valerie,0
valery,0
valerye,0
valida,0
valina,0
valinda,0
valli,0
vallie,0
vally,0
valma,0
valorie,0
valry,0
van,0
van,1
vance,1
vanda,0
vander,1
vanesa,0
vanessa,0
vania,0
vanna,0
vanni,0
vannie,0
vanny,0
vanya,0
vara,0
vashon,1
vashti,0
vasili,1
vasilis,1
vasily,1
vassie,0
vassili,1
vassily,1
vaughan,1
vaughn,1
veda,0
vela,0
velda,0
velia,0
vella,0
velma,0
velva,0
velvet,0
vena,0
venessa,0
venice,0
venie,0
venita,0
venkat,1
vennie,0
ventura,0
venus,0
veola,0
vera,0
vera,1
veradis,0
verda,0
verdell,0
verdie,0
vere,0
vere,1
verena,0
verene,0
verge,1
vergie,0
vergil,1
veriee,0
verile,0
verina,0
verine,0
verl,1
verla,0
verle,1
verlene,0
verlie,0
verlin,1
verlon,1
verlyn,1
vern,1
verna,0
verna,1
vernal,1
verne,0
verne,1
vernell,0
vernell,1
vernelle,0
vernen,1
verner,1
vernetta,0
verney,1
vernia,0
vernice,0
vernie,0
vernie,1
vernita,0
vernon,0
vernon,1
vernor,1
verona,0
veronica,0
veronika,0
veronike,0
veronique,0
versa,0
versie,0
vertie,0
vessie,0
vesta,0
vester,1
veta,0
veva,0
vi,0
vibhu,1
vic,1
vicente,1
vicie,0
vick,1
vickey,0
vicki,0
vickie,0
vicky,0
victor,1
victoria,0
victoriano,1
victorine,0
victory,0
vicy,0
vida,0
vidal,1
vijay,1
viki,0
vikki,0
vikkie,0
vikky,0
vilhelm,1
vilhelmina,0
villa,0
vilma,0
vin,0
vin,1
vina,0
vince,1
vincent,1
vincents,1
vincenza,0
vincenzo,1
viney,0
vinie,0
vinita,0
vinni,0
vinnie,0
vinnie,1
vinny,0
vinny,1
vinod,1
vinson,1
vinton,1
viola,0
viola,1
violante,0
viole,0
violet,0
violeta,0
violetta,0
violette,0
vira,0
virdie,0
virge,1
virgel,1
virgia,0
virgie,0
virgie,1
virgil,0
virgil,1
virgilio,1
virgina,0
virginia,0
virginia,1
virginie,0
virgle,1
viridiana,0
vita,0
vite,1
vitia,0
vito,1
vitoria,0
vittoria,0
viv,0
viva,0
vivi,0
vivia,0
vivian,0
vivian,1
viviana,0
vivianna,0
vivianne,0
vivie,0
vivien,0
viviene,0
vivienne,0
viviyan,0
vivyan,0
vivyanne,0
vlad,1
vladamir,1
vladimir,1
vlasta,0
vollie,1
volney,1
voltaire,1
von,1
vonda,0
vonetta,0
vonni,0
vonnie,0
vonny,0
wade,1
wadsworth,1
wain,1
waine,1
waino,1
wainwright,1
wait,1
waite,1
waiter,1
wake,1
wakefield,1
wald,1
waldemar,1
walden,1
waldo,1
waldon,1
waleed,1
walker,1
wallace,1
wallache,1
wallas,1
wallie,0
wallie,1
wallis,0
wallis,1
wally,0
wally,1
walsh,1
walt,1
walter,0
walter,1
walther,1
walton,1
waly,0
wanda,0
wandie,0
wandis,0
waneta,0
wang,1
wanita,0
ward,1
warde,1
wardell,1
warden,1
ware,1
waring,1
warner,1
warren,1
wash,1
washington,1
wat,1
watson,1
watt,1
wava,0
waverley,1
waverly,1
way,1
wayde,1
waylan,1
wayland,1
waylen,1
waylin,1
waylon,1
wayman,1
waymon,1
wayne,1
weaver,1
web,1
webb,1
weber,1
webster,1
weidar,1
weider,1
welbie,1
welby,1
welch,1
weldon,1
wellington,1
wells,1
welsh,1
welton,1
wenda,0
wendall,1
wende,0
wendel,1
wendeline,0
wendell,1
wendi,0
wendie,0
wendy,0
wenona,0
wenonah,0
wenzel,1
werner,1
wes,1
wesley,1
weslie,1
wess,1
west,1
westbrook,1
westbrooke,1
westleigh,1
westley,1
weston,1
weylin,1
wheeler,1
whit,1
whitaker,1
whitby,1
whitley,0
whitman,1
whitney,0
whitney,1
whittaker,1
wiatt,1
wilber,1
wilbert,1
wilbur,1
wilburn,1
wilburt,1
wilda,0
wilden,1
wildon,1
wileen,0
wilek,1
wiley,1
wilford,1
wilfred,1
wilfredo,1
wilfrid,1
wilhelm,1
wilhelmina,0
wilhelmine,0
wiliam,1
wilie,0
wilkie,1
will,0
will,1
willa,0
willabella,0
willaim,1
willam,1
willamina,0
willard,1
willdon,1
willem,1
willene,0
willetta,0
willette,0
willey,1
willi,0
willi,1
willia,0
william,0
william,1
williams,1
willian,1
williard,1
willie,0
willie,1
williemae,0
willis,1
willmott,1
willodean,0
willow,0
willy,0
willy,1
willyt,0
wilma,0
wilmar,1
wilmer,1
wilmette,0
wilona,0
wilone,0
wilow,0
wilson,1
wilt,1
wilton,1
win,1
windell,1
windham,1
windy,0
winfield,1
winford,1
winfred,1
wing,1
wini,0
winifield,1
winifred,0
winifred,1
winn,1
winna,0
winnah,0
winne,0
winni,0
winnie,0
winnie,1
winnifred,0
winny,0
winny,1
winona,0
winonah,0
winslow,1
winston,1
winter,0
winthrop,1
winton,1
wirt,1
wit,1
witold,1
wittie,1
witty,1
wm,1
wojciech,1
wolf,1
wolfgang,1
wolfie,1
wolfram,1
wolfy,1
wong,1
woochang,1
wood,1
woodie,1
woodman,1
woodroe,1
woodrow,1
woodson,1
woody,1
worden,1
worley,1
worth,1
worthington,1
worthy,1
wren,0
wrennie,0
wright,1
wyatan,1
wyatt,1
wye,1
wylie,1
wylma,0
wyman,1
wyn,1
wyndham,1
wynn,0
wynn,1
wynne,0
wynnie,0
wynny,0
wynona,0
wynton,1
xander,1
xavier,1
xaviera,0
xena,0
xenia,0
xenos,1
xerxes,1
xever,1
ximena,0
ximenes,1
ximenez,1
xiomara,0
xylia,0
xylina,0
xymenes,1
xzavier,1
yaakov,1
yacov,1
yadiel,1
yadira,0
yael,1
yahaira,0
yahir,1
yair,1
yajaira,0
yale,1
yalonda,0
yamilet,0
yamilex,0
yanaton,1
yance,1
yancey,1
yancy,1
yandel,1
yank,1
yankee,1
yard,1
yardley,1
yareli,0
yaretzi,0
yaritza,0
yasmeen,0
yasmin,0
yasmine,0
yazmin,0
yee,1
yehuda,1
yehudi,1
yehudit,0
yelena,0
yesenia,0
yessenia,0
yetta,0
yettie,0
yetty,0
yevette,0
yigal,1
yoel,1
yoko,0
yolanda,0
yolande,0
yolane,0
yolanthe,0
yolonda,0
yonina,0
york,1
yosef,1
yoselin,0
yoshi,0
yoshiko,0
yoshio,1
young,1
yovonnda,0
yule,1
yuliana,0
yulisa,0
yulissa,0
yurem,1
yuri,1
yuridia,0
yusuf,1
yves,1
yvette,0
yvonne,0
zabrina,0
zach,1
zacharia,1
zachariah,1
zacharias,1
zacharie,1
zachary,1
zacherie,1
zachery,1
zack,1
zackariah,1
zackary,1
zackery,1
zada,0
zadie,0
zahara,0
zaid,1
zaida,0
zaiden,1
zain,1
zaire,1
zak,1
zakary,1
zalman,1
zana,0
zander,1
zandra,0
zane,1
zaneta,0
zaniyah,0
zara,0
zarah,0
zared,1
zaria,0
zariah,0
zarla,0
zary,1
zavier,1
zayden,1
zayne,1
zea,0
zeb,1
zebadiah,1
zebedee,1
zebulen,1
zebulon,1
zechariah,1
zed,1
zedekiah,1
zeke,1
zela,0
zelda,0
zelia,0
zelig,1
zella,0
zelma,0
zelpha,0
zena,0
zenas,1
zenia,0
zeno,1
zenobia,0
zerk,1
zeta,0
zetta,0
zettie,0
zeus,1
zhane,0
zia,0
zigmund,1
zillah,0
zilpah,0
zilpha,0
zilvia,0
zina,0
zion,0
zion,1
zippy,1
zita,0
zitella,0
zoa,0
zoe,0
zoey,0
zoie,0
zola,0
zollie,1
zolly,1
zona,0
zonda,0
zondra,0
zonnya,0
zora,0
zorah,0
zorana,0
zorina,0
zorine,0
zorro,1
zsazsa,0
zsazsa,0
zula,0
zulema,0
zuzana,0
